Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","152","Chili","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","105","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","3.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5511","Production","F2602","Oignons","2019","2019","Milliers de tonnes","379","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","38","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","357","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5123","Pertes","F2602","Oignons","2019","2019","Milliers de tonnes","32","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","325","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","19.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","1019","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","97","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","1073","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5521","Aliments pour animaux","F2605","Légumes, autres","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","140","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","933","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","43.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5511","Production","F2601","Tomates et produits","2019","2019","Milliers de tonnes","62974","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","118","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","3780","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","59310","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5123","Pertes","F2601","Tomates et produits","2019","2019","Milliers de tonnes","6902","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","52401","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","18.7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5511","Production","F2602","Oignons","2019","2019","Milliers de tonnes","23735","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","100","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","984","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","22851","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5123","Pertes","F2602","Oignons","2019","2019","Milliers de tonnes","2602","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","20249","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","14.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","575150","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","1954","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","13593","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","9937","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","553574","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5521","Aliments pour animaux","F2605","Légumes, autres","2019","2019","Milliers de tonnes","35680","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","46240","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","471764","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","213.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5511","Production","F2601","Tomates et produits","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","35","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","33","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5123","Pertes","F2601","Tomates et produits","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","30","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","2.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5123","Pertes","F2602","Oignons","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","0.74","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","36","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","974","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","23","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","38","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","949","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5521","Aliments pour animaux","F2605","Légumes, autres","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","78","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","847","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","140.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","7.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","9.41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","131","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","128","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","126","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","131.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5511","Production","F2601","Tomates et produits","2019","2019","Milliers de tonnes","62870","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","35","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","3776","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","59127","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5123","Pertes","F2601","Tomates et produits","2019","2019","Milliers de tonnes","6891","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","52230","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","19.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5511","Production","F2602","Oignons","2019","2019","Milliers de tonnes","23677","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","984","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","22696","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5123","Pertes","F2602","Oignons","2019","2019","Milliers de tonnes","2595","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","20101","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","14.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","572665","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","493","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","13510","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","9819","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","549829","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5521","Aliments pour animaux","F2605","Légumes, autres","2019","2019","Milliers de tonnes","35680","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","45935","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","468349","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","215.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5511","Production","F2601","Tomates et produits","2019","2019","Milliers de tonnes","105","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","38","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","141","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5123","Pertes","F2601","Tomates et produits","2019","2019","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","132","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","2.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5511","Production","F2602","Oignons","2019","2019","Milliers de tonnes","58","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","83","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","141","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5123","Pertes","F2602","Oignons","2019","2019","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","135","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","4.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","2449","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","356","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","57","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","80","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","2668","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","225","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","2443","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","99.58","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5511","Production","F2601","Tomates et produits","2019","2019","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5123","Pertes","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","24","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","10.62","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5511","Production","F2602","Oignons","2019","2019","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5911","Exportations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5301","Disponibilité intérieure","F2602","Oignons","2019","2019","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5123","Pertes","F2602","Oignons","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5142","Nourriture","F2602","Oignons","2019","2019","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","664","Disponibilité alimentaire (Kcal/personne/jour)","F2602","Oignons","2019","2019","Kcal/personne/jour","4.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5511","Production","F2605","Légumes, autres","2019","2019","Milliers de tonnes","54","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5611","Importations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5072","Variation de stock","F2605","Légumes, autres","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5911","Exportations - Quantité","F2605","Légumes, autres","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5301","Disponibilité intérieure","F2605","Légumes, autres","2019","2019","Milliers de tonnes","78","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5123","Pertes","F2605","Légumes, autres","2019","2019","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5142","Nourriture","F2605","Légumes, autres","2019","2019","Milliers de tonnes","66","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","664","Disponibilité alimentaire (Kcal/personne/jour)","F2605","Légumes, autres","2019","2019","Kcal/personne/jour","52.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5511","Production","F2601","Tomates et produits","2019","2019","Milliers de tonnes","557","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5611","Importations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","74","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5072","Variation de stock","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5911","Exportations - Quantité","F2601","Tomates et produits","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5301","Disponibilité intérieure","F2601","Tomates et produits","2019","2019","Milliers de tonnes","629","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5123","Pertes","F2601","Tomates et produits","2019","2019","Milliers de tonnes","47","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5142","Nourriture","F2601","Tomates et produits","2019","2019","Milliers de tonnes","582","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","664","Disponibilité alimentaire (Kcal/personne/jour)","F2601","Tomates et produits","2019","2019","Kcal/personne/jour","6.65","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5511","Production","F2602","Oignons","2019","2019","Milliers de tonnes","814","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5611","Importations - Quantité","F2602","Oignons","2019","2019","Milliers de tonnes","37","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5072","Variation de stock","F2602","Oignons","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
