Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Least developed countries: UN classification,LDC,12.8156212481626
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Low & middle income,LMY,21.2888123060503
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Low income,LIC,11.8483220877168
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Lower middle income,LMC,16.5468692561004
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Middle East & North Africa,MEA,25.1027982003774
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Middle East & North Africa (excluding high income),MNA,21.062911966258
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,21.062911966258
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Middle income,MIC,22.3023570087265
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,North America,NAC,46.4017386023098
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Not classified,INX,..
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,OECD members,OED,37.4416713395374
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Other small states,OSS,..
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Pacific island small states,PSS,..
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Post-demographic dividend,PST,37.1086479503269
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Pre-demographic dividend,PRE,15.9959368017619
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Small states,SST,..
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,South Asia,SAS,15.6991875067891
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,South Asia (IDA & IBRD),TSA,15.6991875067891
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Sub-Saharan Africa,SSF,15.5544681188297
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Sub-Saharan Africa (excluding high income),SSA,15.5544681188297
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,15.5544681188297
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,Upper middle income,UMC,28.665289655419
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,World,WLD,24.002851903981
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 06/29/2023,,,,
